FirstPartyVehicleNumber,ThirdPartyVehicleNumber,DamageImportance,PolicyWasSubscribedOnInternet,NumberOfPoliciesOfPolicyholder,FpVehicleAgeMonths,EasinessToStage,ClaimWihoutIdentifiedThirdParty,ClaimAmount,LossHour,PolicyHolderAge,NumberOfBodilyInjuries,FirstPartyLiability,Fraud,days_between,IfinSameArea,PolicyholderOccupation_CivilServant,PolicyholderOccupation_Employee,PolicyholderOccupation_Executive,PolicyholderOccupation_Farmer,PolicyholderOccupation_HeadOfCompany,PolicyholderOccupation_Merchant,PolicyholderOccupation_Retired,PolicyholderOccupation_SelfEmployed,PolicyholderOccupation_Student,PolicyholderOccupation_Unemployed,PolicyholderOccupation_Worker,ClaimCause_AccidentOrCollision,ClaimCause_AccidentWithIdentifiedThirdParty,ClaimCause_AccidentWithUnidentifiedThirdParty,ClaimCause_CollisionWithAnimal,ClaimCause_CollisionWithPedestrian,ClaimCause_Fire,ClaimCause_Flood,ClaimCause_ForcesOfNature,ClaimCause_Hail,ClaimCause_LegalProtection,ClaimCause_LossOfControl,ClaimCause_MultiVehicleCrash,ClaimCause_Storm,ClaimCause_TheftAttempt,ClaimCause_TheftOfExteriorElements,ClaimCause_TotalTheft,ClaimCause_Vandalism,ClaimCause_WindscreenDamage,ClaimInvolvedCovers_ActLiability,ClaimInvolvedCovers_ActLiability Burglary,ClaimInvolvedCovers_ActLiability Fire,ClaimInvolvedCovers_ActLiability NaturalCatastrophes,ClaimInvolvedCovers_ActLiability ReplacementVehicle,ClaimInvolvedCovers_ActLiability Theft,ClaimInvolvedCovers_ActLiability ThirdParty,ClaimInvolvedCovers_MaterialDamages,ClaimInvolvedCovers_MaterialDamages ActLiability,ClaimInvolvedCovers_MaterialDamages ActLiability Burglary,ClaimInvolvedCovers_MaterialDamages ActLiability MedicalCare,ClaimInvolvedCovers_MaterialDamages ActLiability ReplacementVehicle,ClaimInvolvedCovers_MaterialDamages ActLiability ThirdParty,ClaimInvolvedCovers_ThirdParty,ClaimInvolvedCovers_Windscreen,ClaimInvolvedCovers_Windscreen ActLiability,ClaimInvolvedCovers_other,FirstPartyVehicleType_Car,FirstPartyVehicleType_Caravan,FirstPartyVehicleType_Motorcycle,FirstPartyVehicleType_PrivateCar,ConnectionBetweenParties_SameAddress,ConnectionBetweenParties_SameBankAccount,ConnectionBetweenParties_SameEmail,ConnectionBetweenParties_SamePhone,ConnectionBetweenParties_SamePolice
47,0.0,0,0,0.0,0.0,0.056402439024390245,0.25,1.0,0.0026949115864968467,0.7391304347826086,0.3888888888888889,0.0,0.0,0.0,0.07535147863425445,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,0.0,0,0,1.0,0.0,0.4070121951219512,0.15,0.0,0.06942067515766044,1.0,0.027777777777777776,0.0,1.0,0.0,0.05748320520811691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,0.0,0,0,0.0,0.058823529411764705,0.14939024390243902,0.0,0.0,0.09675126746630394,0.782608695652174,0.19444444444444445,1.0,0.0,0.0,0.4810582450308193,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,0.0,0,0,0.0,0.0,0.29115853658536583,0.25,0.0,0.0492549771237789,0.6521739130434783,0.2777777777777778,0.0,1.0,0.0,0.06994944248216635,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,0.0,0,0,0.0,0.17647058823529413,0.21036585365853658,0.25,1.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.3838908511669783,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,0.0,0,0,0.0,0.058823529411764705,0.18292682926829268,0.5,1.0,0.025721373809818225,0.043478260869565216,0.16666666666666666,0.0,0.0,0.0,0.24482304868758223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,0.0,0,0,0.0,0.058823529411764705,0.2804878048780488,0.5,1.0,0.04455468653394337,0.43478260869565216,0.2222222222222222,0.0,0.0,0.0,0.21739732668467346,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,0.0,0,0,0.0,0.11764705882352941,0.018292682926829267,0.5,1.0,0.0,0.0,0.09722222222222222,0.0,0.0,0.0,0.0777062123415749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55,0.0,0,0,0.0,0.17647058823529413,0.29573170731707316,0.25,0.0,0.011382929392852726,0.8260869565217391,0.4027777777777778,0.0,0.0,0.0,0.10582450308193088,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,0.0,0,0,0.0,0.11764705882352941,0.07774390243902439,0.25,0.0,0.0,0.782608695652174,0.2777777777777778,0.0,0.0,0.0,0.946256665974098,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,0.0,0,0,0.0,0.0,0.1448170731707317,0.5,1.0,0.030804841103004823,0.391304347826087,0.1527777777777778,0.0,1.0,0.0,0.8495048133527252,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,0.0,0,0,0.0,0.29411764705882354,0.19969512195121952,0.25,1.0,0.0,0.4782608695652174,0.3888888888888889,0.0,0.0,0.0,0.7440265946395179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,0.0,0,0,0.0,0.17647058823529413,0.06402439024390244,0.5,1.0,0.004686843081488809,0.5652173913043478,0.125,0.0,0.0,0.0,0.06503220444629129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
60,0.0,0,0,0.0,0.11764705882352941,0.3780487804878049,0.5,1.0,0.005494930134784221,0.0,0.6388888888888888,0.0,0.0,0.0,0.5335549553293164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
61,0.0,0,0,1.0,0.0,0.2576219512195122,0.15,0.0,0.02071936441201929,0.6956521739130435,0.041666666666666664,0.0,1.0,0.0,0.061638617632800055,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,0.0,0,0,1.0,0.0,0.006097560975609756,0.25,0.0,0.005263076542599233,0.6521739130434783,0.19444444444444445,0.0,0.0,0.0,0.49317819793614515,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63,0.0,0,0,0.0,0.0,0.23323170731707318,0.25,0.0,0.02290713490787684,0.0,0.625,0.0,1.0,0.0,0.21746658355841816,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,0.0,0,2,0.0,0.0,0.2698170731707317,0.25,0.0,0.07744682824285891,0.8260869565217391,0.8194444444444444,0.0,1.0,0.0,0.06600180067871736,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,0.0,0,0,0.0,0.17647058823529413,0.13567073170731708,0.5,1.0,0.006546463459873871,0.0,0.4583333333333333,0.0,0.0,0.0,0.5103539026248355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
66,0.0,0,0,0.0,0.058823529411764705,0.3323170731707317,0.25,0.0,0.012495826635340669,0.5217391304347826,0.4166666666666667,0.0,0.0,0.0,0.08795622965579333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,0.0,0,0,0.0,0.0,0.1951219512195122,0.25,0.0,0.0045786447384691484,0.43478260869565216,0.4722222222222222,0.0,0.0,0.0,0.06073827827411871,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,0.0,0,0,1.0,0.0,0.18597560975609756,0.25,0.0,0.025707617163348587,0.6956521739130435,0.08333333333333333,0.0,0.5,0.0,0.07195789182076322,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,0.0,0,0,0.0,0.35294117647058826,0.18597560975609756,0.5,1.0,0.002325955236799802,0.7391304347826086,0.4722222222222222,0.0,0.0,0.0,0.5034282152503636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
70,0.0,0,0,0.0,0.11764705882352941,0.16310975609756098,0.5,1.0,0.009494095461852356,0.0,0.3611111111111111,0.0,0.0,0.0,0.7736685366022578,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
71,0.0,0,0,0.0,0.058823529411764705,0.018292682926829267,0.25,0.0,0.017704340299245704,0.9130434782608695,0.3333333333333333,0.0,0.5,0.0,0.5096613338873883,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,0.0,0,0,0.0,0.0,0.019817073170731708,0.25,0.0,0.010739458390008656,0.6956521739130435,0.375,0.0,0.0,0.0,0.08013020292264007,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73,0.0,0,0,0.0,0.11764705882352941,0.29573170731707316,0.25,0.0,0.016215531099295164,0.6521739130434783,0.7222222222222222,0.0,0.0,0.0,0.0964748251263938,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,0.0,0,0,1.0,0.0,0.09908536585365854,0.5,1.0,0.048943520464943734,0.043478260869565216,0.4027777777777778,0.0,0.0,0.0,0.49532516102223145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,0.0,0,0,0.0,0.0,0.03353658536585366,0.5,1.0,0.00832385309756399,0.0,0.36909837016414365,0.0,0.0,0.0,0.4955329316434656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
76,0.0,0,0,0.0,0.0,0.07621951219512195,0.5,1.0,0.012090546556201311,0.0,0.5555555555555556,0.0,0.0,0.0,0.08047648729136367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
77,0.0,0,0,0.0,0.35294117647058826,0.33384146341463417,0.5,1.0,0.0018545195993569929,0.0,0.5277777777777778,0.0,0.0,0.0,0.07590553362421221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
78,0.0,0,0,0.0,0.11764705882352941,0.18902439024390244,0.5,1.0,0.009297329046618029,0.0,0.3888888888888889,0.0,0.0,0.0,0.4325091765357712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
79,0.0,0,0,0.0,0.0,0.16158536585365854,0.5,1.0,0.00617503400519352,0.0,0.6527777777777778,0.0,0.0,0.0,0.2702403213518942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
80,1.0,0,0,1.0,0.0,0.21189024390243902,0.5,1.0,0.006044732286385557,0.0,0.08333333333333333,0.0,0.0,0.0,0.07611330424544636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
81,0.0,0,0,1.0,0.0,0.18292682926829268,0.25,1.0,0.0,1.0,0.2222222222222222,0.0,1.0,0.0,0.9317127224877069,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,0.0,0,0,0.0,0.058823529411764705,0.19359756097560976,0.25,0.0,0.0,0.6086956521739131,0.75,0.0,0.0,0.0,0.407161160745204,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,0.0,0,0,0.0,0.0,0.18902439024390244,0.5,1.0,0.0043579201187090395,0.0,0.3055555555555556,0.0,0.0,0.0,0.9464644365953321,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
84,0.0,0,0,0.0,0.11764705882352941,0.1600609756097561,0.5,1.0,0.0096483553851861,0.0,0.2361111111111111,0.0,1.0,0.0,0.7188170925964402,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,0.0,0,0,0.0,0.0,0.0701219512195122,0.25,0.0,0.005816588351675528,0.8260869565217391,0.6527777777777778,0.0,1.0,0.0,0.42399058106517074,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,0.0,0,0,0.0,0.058823529411764705,0.30335365853658536,0.5,1.0,0.0028723568690490913,0.0,0.06944444444444445,0.0,0.0,0.0,0.946256665974098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87,0.0,0,0,0.0,0.0,0.1798780487804878,0.5,1.0,0.012357332756275504,0.0,0.08333333333333333,0.0,0.0,0.0,0.21531962047233189,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
88,0.0,0,0,0.0,0.17647058823529413,0.038109756097560975,0.25,1.0,0.03441248299740324,0.17391304347826086,0.3611111111111111,0.0,0.0,0.0,0.8201398988849643,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,0.0,0,0,0.0,0.0,0.08079268292682927,0.25,0.0,0.03006337331519723,0.30434782608695654,0.20833333333333334,0.0,0.0,0.0,0.36920839393309784,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,0.0,0,0,0.0,0.11764705882352941,0.21798780487804878,0.5,1.0,0.0,0.0,0.5138888888888888,0.0,0.0,0.0,0.06177713138028949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
91,0.0,0,0,0.0,0.0,0.21798780487804878,0.25,0.0,0.02466041177197972,0.5217391304347826,0.6527777777777778,0.0,0.0,0.0,0.5140937738070503,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
92,0.0,0,0,1.0,0.0,0.3445121951219512,0.25,0.0,0.011482781006553727,0.43478260869565216,0.013888888888888888,0.0,0.0,0.0,0.6578017868273426,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
93,0.0,0,0,0.0,0.0,0.2652439024390244,0.5,1.0,0.004768764684060838,0.0,0.19444444444444445,0.0,0.0,0.0,0.5313387353694854,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
94,0.0,0,0,0.0,0.11764705882352941,0.43597560975609756,0.25,0.0,0.02290713490787684,0.6086956521739131,0.5416666666666666,0.0,1.0,0.0,0.07555924925548861,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,0.0,0,0,0.0,0.17647058823529413,0.19969512195121952,0.25,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5010734815430431,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,0.0,0,0,0.0,0.0,0.1798780487804878,0.25,0.0,0.029743724496104858,0.5217391304347826,0.6111111111111112,0.0,0.5,0.0,0.689521435002424,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,0.0,0,0,0.0,0.0,0.03201219512195122,0.25,0.0,0.059641245208359096,0.6521739130434783,0.5138888888888888,0.0,0.0,0.0,0.08844102777200637,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,0.0,0,0,1.0,0.058823529411764705,0.08841463414634146,0.5,1.0,0.01038858662050204,0.0,0.3194444444444444,0.0,0.0,0.0,0.4933859685573793,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
99,0.0,0,2,0.0,0.17647058823529413,0.25,0.5,1.0,0.01197910226289106,0.0,0.6388888888888888,0.0,0.0,0.0,0.7864118013712861,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100,0.0,0,0,0.0,0.17647058823529413,0.21036585365853658,0.5,1.0,0.015120873006059106,0.0,0.3333333333333333,0.0,0.0,0.0,0.4933859685573793,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
101,0.0,0,0,0.0,0.0,0.2896341463414634,0.25,0.0,0.02290713490787684,0.30434782608695654,0.05555555555555555,0.0,1.0,0.0,0.942309024170649,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,0.0,0,0,0.0,0.0,0.13567073170731708,0.5,1.0,0.0,0.0,0.8055555555555556,0.0,1.0,0.0,0.06967241498718747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,0.0,0,0,0.0,0.058823529411764705,0.0975609756097561,0.25,1.0,0.0,0.0,0.2361111111111111,0.0,0.0,0.0,0.8708359304660988,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,0.0,0,2,0.0,0.11764705882352941,0.12957317073170732,0.5,1.0,0.10735439594410782,0.34782608695652173,0.1527777777777778,0.0,1.0,0.0,0.4932474548098899,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
105,0.0,0,0,0.0,0.17647058823529413,0.1722560975609756,0.25,0.0,0.02973120440212687,0.30434782608695654,0.1388888888888889,0.0,1.0,0.0,0.09294272456541312,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,0.0,1,0,1.0,0.058823529411764705,0.06097560975609756,0.25,0.0,0.0,0.782608695652174,0.5833333333333334,0.0,0.0,0.0,0.8918900200844934,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,1.0,1,0,1.0,0.058823529411764705,0.06097560975609756,0.25,0.0,0.007422715469271671,0.782608695652174,0.5833333333333334,0.0,0.0,0.0,0.8918900200844934,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,0.0,0,0,0.0,0.0,0.21951219512195122,0.25,0.0,0.02290713490787684,0.6086956521739131,0.06944444444444445,0.0,1.0,0.0,0.7190248632176743,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,0.0,0,0,0.0,0.058823529411764705,0.024390243902439025,0.25,0.0,0.004047390874242612,0.7391304347826086,0.3611111111111111,0.0,0.0,0.0,0.5082761964124939,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,0.0,0,0,0.0,0.0,0.036585365853658534,0.5,1.0,0.001363299122047731,0.0,0.2361111111111111,0.0,0.0,0.0,0.4968488122446153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
111,0.0,0,0,0.0,0.0,0.15701219512195122,0.25,0.0,0.06189393471002844,0.6086956521739131,0.6388888888888888,0.0,0.0,0.0,0.5095920770136436,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
